Date;Time;Severity;TID;This;Function;Message
2024/04/10;15:13:39.777;INFO;22872;0;sensojoint_manager::loop@141;"OPERATING: STATE_SWITCH_ON_DISABLED"
2024/04/10;15:13:39.778;INFO;22872;0;sensojoint_manager::loop@141;"OPERATING: STATE_SWITCH_ON_DISABLED"
2024/04/10;15:13:39.779;INFO;22872;0;sensojoint_manager::loop@141;"OPERATING: STATE_SWITCH_ON_DISABLED"
2024/04/10;15:13:39.780;INFO;22872;0;sensojoint_manager::loop@141;"OPERATING: STATE_SWITCH_ON_DISABLED"
2024/04/10;15:13:39.781;INFO;22872;0;sensojoint_manager::loop@141;"OPERATING: STATE_SWITCH_ON_DISABLED"
2024/04/10;15:13:39.782;INFO;22872;0;sensojoint_manager::loop@141;"OPERATING: STATE_SWITCH_ON_DISABLED"
2024/04/10;15:13:39.783;INFO;22872;0;sensojoint_manager::loop@145;"OPERATING: STATE_READY_SWITCH_ON"
2024/04/10;15:13:39.784;INFO;22872;0;sensojoint_manager::loop@145;"OPERATING: STATE_READY_SWITCH_ON"
2024/04/10;15:13:39.786;INFO;22872;0;sensojoint_manager::loop@145;"OPERATING: STATE_READY_SWITCH_ON"
2024/04/10;15:13:39.786;INFO;22872;0;sensojoint_manager::loop@145;"OPERATING: STATE_READY_SWITCH_ON"
2024/04/10;15:13:39.787;INFO;22872;0;sensojoint_manager::loop@145;"OPERATING: STATE_READY_SWITCH_ON"
2024/04/10;15:13:39.788;INFO;22872;0;sensojoint_manager::loop@145;"OPERATING: STATE_READY_SWITCH_ON"
2024/04/10;15:13:39.789;INFO;22872;0;sensojoint_manager::loop@150;"Power up confirmed
"
2024/04/10;15:13:40.298;WARN;22872;0;sensojoint_manager::loop@177;"New modality selected: 206
"
2024/04/10;15:13:40.298;WARN;22872;0;sensojoint_manager::loop@296;"mode of operation-110
"
2024/04/10;15:13:40.299;WARN;22872;0;sensojoint_manager::loop@296;"mode of operation-110
"
2024/04/10;15:13:40.300;WARN;22872;0;sensojoint_manager::loop@296;"mode of operation-110
"
2024/04/10;15:13:40.301;WARN;22872;0;sensojoint_manager::loop@296;"mode of operation-110
"
2024/04/10;15:13:40.302;WARN;22872;0;sensojoint_manager::loop@296;"mode of operation-110
"
2024/04/10;15:13:40.303;WARN;22872;0;sensojoint_manager::loop@296;"mode of operation-110
"
2024/04/10;15:13:40.304;WARN;22872;0;sensojoint_manager::loop@296;"mode of operation-110
"
2024/04/10;15:13:40.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:40.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:40.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:40.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 1001"
2024/04/10;15:13:41.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:41.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:41.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:41.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 2001"
2024/04/10;15:13:42.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:42.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:42.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:42.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 3001"
2024/04/10;15:13:43.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:43.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:43.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:43.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 4001"
2024/04/10;15:13:44.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:44.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:44.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:44.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 5001"
2024/04/10;15:13:45.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:45.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:45.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:45.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 6001"
2024/04/10;15:13:46.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:46.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:46.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:46.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 7001"
2024/04/10;15:13:47.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:47.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:47.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:47.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 8001"
2024/04/10;15:13:48.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:48.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:48.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:48.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 9001"
2024/04/10;15:13:49.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:49.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:49.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:49.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 10001"
2024/04/10;15:13:50.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:50.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:50.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:50.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 11001"
2024/04/10;15:13:51.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:51.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:51.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:51.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 12001"
2024/04/10;15:13:52.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:52.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:52.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:52.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 13001"
2024/04/10;15:13:53.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:53.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:53.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:53.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 14001"
2024/04/10;15:13:54.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:54.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:54.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:54.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 15001"
2024/04/10;15:13:55.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:55.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:55.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:55.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 16001"
2024/04/10;15:13:56.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:56.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:56.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:56.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 17001"
2024/04/10;15:13:57.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:57.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:57.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:57.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 18001"
2024/04/10;15:13:58.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:58.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:58.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:58.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 19001"
2024/04/10;15:13:59.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:13:59.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:13:59.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:13:59.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 20001"
2024/04/10;15:14:00.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:14:00.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:14:00.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:14:00.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 21001"
2024/04/10;15:14:01.774;INFO;22872;0;sensojoint_manager::loop@193;"SWITCHED ON
"
2024/04/10;15:14:01.774;INFO;22872;0;sensojoint_manager::loop@195;"Enabling joints
"
2024/04/10;15:14:01.774;WARN;22872;0;sensojoint_manager::loop@208;" Mean_Err_Actual 0
"
2024/04/10;15:14:01.775;INFO;22872;0;esmacat_master::esmacat_master_loop@251;"esmacat_main_loop: 22001"
2024/04/10;15:14:01.839;INFO;22872;0;esmacat_master::esmacat_master_loop@228;"esmacat is being terminated since ecat_main has been terminated!"
2024/04/10;15:14:01.849;INFO;22868;0;esmacat_slave::~esmacat_slave@22;"esmacat_slave object has been destructed"
